,id,1,2,3,4,5,barren,decforest,egforest,fen,littoral,lowshrub,mixforest,openshrub,sparseveg,tallshrub,tundra,tussock,water,woodland,elev,observer,second_observer,date,start_time,tempf,sky,wind,hear,noise_distance_m,noise_direction,julian,min_after_sun,year
542,KOUG_K4_T17_13,1,0,1,0,0,-0.204574325,-0.188020566,-0.165889998,0.148111025,-0.172633637,-0.241951311,0.127442092,2.390147618,-0.57189776,1.197567759,-1.091448956,0.873922631,-0.101142573,0.289233383,1.90765079,MG,KW,5/10/2021,10:03:00,-0.20331412,1,-0.295375767,0,NA,NA,-1.400796115,0.747915326,2021
543,KOUG_K4_T17_14,2,0,0,0,0,-0.37938555,-0.188020566,1.035768128,0.882752444,-0.172633637,0.175344334,0.526660093,-0.232400239,-0.57189776,1.075360916,-0.971537304,1.158015745,-0.101142573,0.291872309,1.90765079,MG,KW,5/10/2021,6:05:00,-1.351955194,1,-1.159037376,0,NA,NA,-1.400796115,-1.251445777,2021
544,KOUG_K4_T17_17,1,0,1,0,0,-0.298041175,-0.188020566,2.677665673,2.214688333,0.82499098,-0.274239036,1.552966243,-0.264257394,-0.545709425,2.581206798,-1.814830787,-0.590093425,-0.101142573,0.408938143,2.907244558,MG,KW,5/10/2021,10:29:00,-0.20331412,1,-0.871150173,0,NA,NA,-1.400796115,0.966332925,2021
545,KOUG_K4_T17_18,1,2,1,0,4,-0.32117101,-0.188020566,0.293627472,0.931623979,-0.172633637,1.252192137,0.674482198,-0.326530475,-0.309512237,1.453271019,-1.431905445,0.498591083,-0.101142573,-0.015062729,2.128586843,MG,KW,5/10/2021,5:33:00,-1.351955194,1,-0.871150173,0,NA,NA,-1.400796115,-1.520267438,2021
546,KOUG_K4_T17_4,0,0,0,0,0,-0.37938555,-0.188020566,-0.165889998,-0.244370977,-0.172633637,-0.334081911,-0.207377386,-0.045764259,-0.565338122,-0.078866581,0.394153171,0.784447439,-0.101142573,-0.25807982,1.083339054,MG,KW,5/10/2021,8:06:00,-0.433042335,2,-0.58326297,0,NA,NA,-1.400796115,-0.234963872,2021
547,KOUG_K4_T17_5,0,0,0,0,0,0.249331484,-0.188020566,-0.073986504,-0.020371938,-0.172633637,0.489560383,-0.207377386,-0.076960505,0.339891932,0.698501169,-0.749366902,-0.347983507,-0.101142573,-0.197325547,1.480941368,MG,KW,5/10/2021,8:49:00,-0.318178228,1,0.856173045,1,NA,NA,-1.400796115,0.126265235,2021
548,KOUG_K4_T17_6,0,0,0,0,0,-0.344490282,-0.188020566,-0.165889998,-0.188532136,-0.172633637,-0.045085383,-0.207377386,0.327963184,-0.309763564,-0.472381731,0.223963511,1.453035798,-0.101142573,-0.25807982,0.196724055,MG,KW,5/10/2021,7:37:00,-0.433042335,2,-0.58326297,0,NA,NA,-1.400796115,-0.478583502,2021
549,KOUG_K4_T17_8,0,0,0,1,0,-0.37938555,-0.188020566,-0.165889998,-0.188048452,-0.172633637,1.011783649,-0.055040518,-0.170249568,-0.57189776,2.675697999,-1.795805169,-0.160021283,-0.101142573,-0.25807982,0.586683756,MG,KW,5/10/2021,7:04:00,-0.892498764,2,-0.58326297,0,NA,NA,-1.400796115,-0.75580584,2021
550,KOUG_K4_T25_10,0,0,0,0,0,0.310190612,-0.188020566,1.586998879,1.836028185,1.081598467,-0.377902041,0.219986911,-0.013367003,-0.538973301,2.800345087,-1.942283134,-0.710801189,0.156119068,0.229825523,0.261175573,KW,MG,5/5/2021,11:30:00,-2.041139838,0,-0.007488564,0,NA,NA,-1.629592042,1.327562032,2021
551,KOUG_K4_T25_12,0,0,0,0,0,0.433280527,-0.188020566,-0.165889998,-0.356370497,-0.172633637,1.428574426,-0.207377386,-0.326530475,1.488461983,-0.788466556,-0.596478487,0.199123021,-0.101142573,-0.25807982,-0.844814922,KW,MG,5/5/2021,9:02:00,-0.318178228,0,-1.159037376,0,NA,NA,-1.629592042,0.08426185,2021
552,KOUG_K4_T25_14,0,0,0,0,0,-0.37938555,0.005028957,-0.165889998,-0.244370977,-0.172633637,-0.654387247,-0.146559484,-0.326530475,-0.57189776,3.315337954,-1.721358964,-0.655828813,-0.101142573,-0.25807982,-1.093273921,KW,MG,5/5/2021,11:57:00,-1.581683409,0,-0.007488564,0,NA,NA,-1.629592042,1.554380308,2021
553,KOUG_K4_T25_18,0,0,0,0,0,-0.37938555,1.554437009,-0.165889998,-0.356370497,-0.172633637,-0.607837378,-0.207377386,0.048904349,0.704342901,0.630294623,-0.35481468,-0.677722619,-0.101142573,-0.25807982,-0.391047006,KW,MG,5/5/2021,12:37:00,-0.433042335,0,-0.58326297,0,NA,NA,-1.629592042,1.890407384,2021
554,KOUG_K4_T25_19,0,0,0,0,0,-0.297806978,1.357857769,0.754026934,2.558411628,0.82786322,-0.532029496,0.127442092,-0.326530475,-0.57189776,3.255950153,-2.050066113,-0.710801189,-0.101142573,0.654108852,0.271025887,KW,MG,5/5/2021,5:52:00,-2.960052697,0,-0.295375767,0,NA,NA,-1.629592042,-1.511866761,2021
555,KOUG_K4_T25_2,0,0,0,0,0,-0.37938555,-0.188020566,-0.165889998,-0.356370497,-0.172633637,-0.349845889,-0.207377386,-0.326530475,-0.57189776,2.548321081,-1.31473982,-0.205539761,-0.101142573,-0.25807982,0.484812637,KW,MG,5/5/2021,10:30:00,-0.777634657,0,-0.295375767,0,NA,NA,-1.629592042,0.823521418,2021
556,KOUG_K4_T25_20,1,0,1,0,0,-0.37938555,-0.188020566,-0.165889998,-0.356370497,-0.172633637,-0.008746293,-0.207377386,-0.232400239,-0.57189776,1.552662553,-0.730727497,0.140671615,-0.101142573,-0.25807982,0.492293568,KW,MG,5/5/2021,7:10:00,-2.730324482,0,-0.871150173,0,NA,NA,-1.629592042,-0.856613963,2021
557,KOUG_K4_T25_21,0,0,0,0,0,-0.37938555,-0.188020566,-0.165889998,-0.356370497,-0.172633637,2.017605081,-0.207377386,-0.264078105,0.63623397,-0.797479791,-0.426140034,1.44618401,-0.101142573,-0.25807982,-0.322970942,KW,MG,5/5/2021,8:20:00,-1.156686211,0,-0.871150173,0,NA,NA,-1.629592042,-0.26856658,2021
558,KOUG_K4_T25_23,1,1,1,0,0,-0.37938555,-0.188020566,-0.073721398,-0.244047901,-0.172633637,-0.791396975,-0.207377386,-0.170099298,-0.57189776,1.826905562,-0.677357436,-0.225648828,-0.101142573,-0.014361718,-0.078341936,KW,MG,5/5/2021,6:34:00,-3.01748475,0,-0.007488564,0,NA,NA,-1.629592042,-1.159038331,2021
559,KOUG_K4_T25_24,0,0,0,0,0,-0.37938555,-0.188020566,-0.165889998,-0.244263492,-0.172633637,2.032872354,-0.207377386,0.07940993,-0.545634027,1.450907131,-1.080718167,-0.182559916,-0.101142573,-0.25807982,-0.259434751,KW,MG,5/5/2021,7:42:00,-1.811411623,0,-0.871150173,0,NA,NA,-1.629592042,-0.587792302,2021
560,KOUG_K4_T25_6,0,0,0,0,0,-0.37938555,-0.188020566,0.658081443,4.943282037,0.076296097,-0.852788047,-0.086206284,-0.326530475,-0.558828605,3.286118244,-2.089497749,-0.710801189,-0.101142573,1.073407804,-0.219896471,KW,MG,5/5/2021,11:01:00,-1.581683409,0,1.000116647,1,NA,NA,-1.629592042,1.083942402,2021
561,KOUG_K4_T25_7,0,0,0,0,0,0.407803783,-0.188020566,-0.165889998,-0.356370497,-0.172633637,1.92242113,-0.207377386,-0.326530475,0.282499789,-0.635705542,-0.128242145,0.076273272,-0.101142573,-0.25807982,0.516167863,KW,MG,5/5/2021,10:01:00,-0.318178228,0,-1.159037376,0,NA,NA,-1.629592042,0.579901788,2021
562,KOUG_K4_T28_11,0,1,2,0,0,-0.37938555,4.797805131,-0.165889998,-0.022611928,-0.172633637,-0.807422019,1.544583654,-0.326530475,-0.57189776,2.690822398,-1.521600301,-0.688958832,-0.101142573,0.405761867,0.878958858,KW,MG,5/9/2021,7:58:00,-0.547906442,2,-1.159037376,1,127,314,-1.446555301,-0.335771995,2021
563,KOUG_K4_T28_13,0,0,0,0,0,-0.37938555,-0.188020566,-0.165889998,-0.356370497,-0.172633637,-0.883176773,-0.177142366,-0.326530475,-0.500154454,-0.644693,1.410233164,-0.579622112,-0.101142573,-0.197673046,2.902613882,MG,KW,5/12/2021,11:07:00,0.945326953,1,-1.159037376,0,NA,NA,-1.309277745,1.335962709,2021
564,KOUG_K4_T28_14,0,0,0,0,0,-0.37938555,4.670827241,-0.073365534,0.094654596,-0.172633637,-0.883176773,0.986584879,-0.169495317,-0.393590841,0.130744208,0.357090179,-0.478357183,-0.101142573,1.026380446,2.86758631,MG,KW,5/12/2021,6:20:00,-0.892498764,0,-1.159037376,0,NA,NA,-1.309277745,-1.075031562,2021
565,KOUG_K4_T28_15,0,0,0,0,0,0.038557004,1.736937877,-0.165889998,-0.356370497,-0.172633637,-0.837550105,-0.025446969,-0.326530475,-0.467244567,1.744252464,-0.660617008,-0.710801189,-0.005315071,-0.13691977,2.571257994,MG,KW,5/12/2021,5:32:00,-0.892498764,0,0.280398639,0,NA,NA,-1.309277745,-1.478264053,2021
566,KOUG_K4_T28_17,0,0,0,0,0,-0.203731455,0.006145927,0.018980483,-0.187399187,-0.172633637,-0.883176773,1.168942887,-0.075516513,-0.176042263,0.598059279,-0.245513708,-0.511755599,-0.101142573,3.408267709,1.830949293,MG,KW,5/12/2021,10:13:00,0.945326953,0,-1.159037376,0,NA,NA,-1.309277745,0.882326156,2021
567,KOUG_K4_T28_18,0,0,0,0,0,-0.37938555,-0.188020566,-0.165889998,-0.356370497,-0.172633637,-0.301345264,-0.207377386,-0.326530475,0.402666217,-0.797479791,0.913173984,-0.589396363,-0.101142573,-0.25807982,0.844717737,MG,KW,5/12/2021,7:17:00,-0.088450013,0,-0.58326297,0,NA,NA,-1.309277745,-0.596192979,2021
568,KOUG_K4_T28_19,0,0,0,0,0,1.586381186,-0.188020566,0.568633714,0.091198465,-0.172633637,-0.517464167,0.369839266,-0.170698651,0.05722431,-0.354985209,-0.011661593,-0.666865413,-0.101142573,1.320018233,0.564869934,MG,KW,5/12/2021,9:39:00,0.026414094,0,-0.007488564,0,NA,NA,-1.309277745,0.596703141,2021
569,KOUG_K4_T28_20,0,0,0,0,0,-0.37938555,-0.188020566,-0.165889998,-0.356370497,-0.172633637,-0.301345264,-0.207377386,-0.326530475,0.402666217,-0.797479791,0.913173984,-0.589396363,-0.101142573,-0.25807982,0.322537554,MG,KW,5/12/2021,7:50:00,-0.088450013,0,-1.159037376,0,NA,NA,-1.309277745,-0.318970641,2021
570,KOUG_K4_T28_21,0,0,0,0,0,2.403269472,-0.188020566,0.293627472,-0.356370497,-0.172633637,-0.715397787,0.796118002,-0.326530475,1.986361089,-0.765842732,-1.317553438,-0.666823288,-0.101142573,7.822238454,-0.074366282,MG,KW,5/12/2021,8:48:00,0.371006416,0,-0.58326297,0,NA,NA,-1.309277745,0.168268619,2021
571,KOUG_K4_T28_4,0,1,0,0,0,-0.367742642,2.128573717,-0.165889998,-0.356370497,-0.172633637,-0.562871437,0.279165832,-0.326530475,-0.453824275,0.752736128,0.147581655,-0.699806714,-0.101142573,-0.25807982,-1.219233696,KW,MG,5/9/2021,6:20:00,-1.007362872,2,-0.871150173,0,NA,NA,-1.446555301,-1.159038331,2021
572,KOUG_K4_T28_5,2,0,2,0,0,-0.262844733,10.82636257,0.570043548,1.381288078,-0.172633637,-0.364089494,-0.116062983,-0.264078105,-0.558765893,2.930228104,-1.896258136,-0.67778611,-0.101142573,0.289233383,-0.510780867,KW,MG,5/9/2021,5:31:00,-1.053308515,2,0.136455038,0,NA,NA,-1.446555301,-1.570671499,2021
573,KOUG_K4_T28_8,0,0,0,0,0,0.886051627,0.581962811,0.017389819,0.20202099,-0.172633637,-0.1227323,0.308092129,-0.170996609,0.029858102,0.667170888,-0.614294743,-0.590208824,-0.101142573,-0.13691977,-0.82368301,KW,MG,5/9/2021,7:15:00,-0.122909245,4,-0.58326297,0,NA,NA,-1.446555301,-0.697001102,2021
574,KOUG_K4_T28_9,0,0,0,0,0,-0.309528101,2.321623241,0.01791699,2.555617014,-0.172633637,-0.562871437,-0.085741582,-0.20174549,-0.565338122,2.85886038,-1.807122969,-0.556878536,-0.005039441,1.564548362,0.181660877,KW,MG,5/9/2021,8:32:00,-1.156686211,4,0.280398639,0,NA,NA,-1.446555301,-0.05014898,2021
575,KOUG_K4_T7_1,0,0,0,0,0,-0.158170297,-0.188020566,0.109820484,1.659620857,-0.172633637,2.213108147,-0.207377386,4.352906449,-0.283273685,0.074799137,-1.003085418,0.212734728,-0.101142573,-0.136571275,0.012412559,MG,KW,6/30/2021,3:50:00,0.485870524,2,-1.159037376,1,213,N,0.932922339,-1.654678268,2021
576,KOUG_K4_T7_4,0,0,0,0,0,-0.37938555,-0.188020566,-0.165889998,-0.356370497,-0.172633637,0.667748262,-0.207377386,-0.326530475,-0.294531442,-0.797479791,0.943506395,-0.21270689,-0.101142573,-0.25807982,-0.601631603,MG,KW,6/30/2021,4:24:00,0.485870524,2,0.568285842,0,NA,NA,0.932922339,-1.369055254,2021
577,KOUG_K4_T7_7,0,0,0,0,0,0.329472573,-0.188020566,0.017565206,2.270580916,-0.172633637,0.486933135,-0.146675882,0.358473415,0.298864378,-0.445627249,-0.862532302,2.10937113,-0.101142573,-0.015527834,-0.696211064,MG,KW,6/30/2021,4:50:00,0.141278202,"2,3",-0.295375767,0,NA,NA,0.932922339,-1.150637654,2021
578,KOUG_K5_T17_12,1,0,0,0,0,-0.37938555,-0.188020566,-0.165889998,-0.356370497,-0.172633637,-0.485846362,-0.207377386,-0.326530475,-0.157846599,-0.371823061,0.126851235,1.86684877,-0.101142573,-0.25807982,-0.368848607,MG,KW,6/9/2021,3:58:00,-0.547906442,"2,3",-0.295375767,0,NA,NA,-0.028020554,-1.587472853,2021
579,KOUG_K5_T17_13,0,0,0,0,0,-0.37938555,-0.188020566,-0.165889998,-0.356370497,-0.172633637,-0.409436668,-0.207377386,-0.045224843,-0.381302781,-0.154466433,0.474146711,0.489899006,-0.101142573,-0.25807982,-0.726255545,MG,KW,6/9/2021,5:02:00,-0.433042335,"2,3",-0.295375767,1,300,SW,-0.028020554,-1.049829531,2021
580,KOUG_K5_T17_16,0,0,0,0,0,-0.37938555,-0.188020566,-0.165889998,-0.356370497,-0.172633637,-0.576359061,-0.207377386,-0.326530475,-0.57189776,2.039055649,-0.91762466,-0.02519971,-0.101142573,-0.25807982,-1.00706333,MG,KW,6/9/2021,5:36:00,-0.777634657,"2,3",-1.159037376,1,30,NW,-0.028020554,-0.764206517,2021
581,KOUG_K5_T17_17,0,0,0,0,0,0.497194317,-0.188020566,-0.165889998,-0.356370497,-0.172633637,0.326420313,-0.207377386,-0.326530475,4.748694761,-0.797479791,-1.845427177,-0.66665398,-0.101142573,-0.25807982,-1.291089794,MG,KW,6/9/2021,9:39:00,-0.777634657,2,-0.871150173,0,NA,NA,-0.028020554,1.27715797,2021
582,KOUG_K5_T17_18,0,0,0,0,0,-0.088033508,-0.188020566,0.110085082,0.484432039,-0.172633637,0.261868696,-0.085624849,0.360445595,0.019036238,0.487312736,-0.58352494,0.268646172,-0.101142573,0.289233383,-0.408527469,MG,KW,6/9/2021,6:13:00,-0.547906442,"2,3",-1.159037376,0,NA,NA,-0.028020554,-0.453381471,2021
583,KOUG_K5_T17_21,0,0,0,0,0,-0.37938555,-0.188020566,-0.165889998,-0.131509093,-0.172633637,0.387665735,-0.207377386,-0.26389778,-0.558727977,1.484620983,-0.808709705,0.205253406,-0.101142573,-0.25807982,-0.236583597,MG,KW,6/9/2021,6:53:00,-0.547906442,2,-1.159037376,2,10,NW,-0.028020554,-0.117354395,2021
584,KOUG_K5_T17_23,0,0,0,0,0,0.962187934,-0.188020566,0.290564023,0.199893784,-0.172633637,-0.049874477,-0.026140037,0.076317051,0.933276793,-0.303640357,-0.705174616,0.414080217,-0.101142573,0.104015645,-0.556038968,MG,KW,6/9/2021,8:47:00,-0.777634657,"2,4",-1.159037376,1,1000,NE,-0.028020554,0.840322771,2021
585,KOUG_K5_T17_24,0,0,0,0,0,-0.099418908,-0.188020566,-0.165889998,1.831816084,-0.172633637,0.155995071,-0.207377386,5.237069798,0.966006551,-0.122768591,-1.083312386,-0.016818508,-0.101142573,-0.25807982,-0.55002103,MG,KW,6/9/2021,7:25:00,-0.892498764,2,-0.007488564,1,NA,NA,-0.028020554,0.151467266,2021
586,KOUG_K5_T17_25,0,0,0,0,0,3.888205964,-0.188020566,1.11218126,3.481853042,-0.172633637,-0.746818216,-0.207377386,5.313334881,0.210011099,-0.411387142,-1.958210559,-0.099215182,-0.101142573,5.957892338,-0.52166935,MG,KW,6/9/2021,8:11:00,-0.66277055,2,-0.295375767,0,NA,N,-0.028020554,0.537898403,2021
587,KOUG_K5_T17_9,0,1,0,1,0,-0.37938555,-0.188020566,-0.165889998,-0.356370497,-0.172633637,-0.119813127,-0.207377386,-0.326530475,-0.57189776,1.496146304,-0.508409417,-0.292610181,-0.101142573,-0.25807982,-0.259474789,MG,KW,6/9/2021,4:29:00,-0.547906442,"2,3",-1.159037376,0,NA,NA,-0.028020554,-1.327051869,2021
588,KOUG_K5_T27_12,0,0,0,0,0,1.100682821,-0.188020566,-0.165889998,1.101020566,-0.172633637,-0.211416765,0.949271722,1.734397734,-0.41431536,0.781367363,-1.15941062,-0.072509651,-0.101142573,2.478486198,-0.215621023,MG,KW,5/29/2021,7:52:00,-0.433042335,0,2.871383466,3,NA,NA,-0.531371593,0.151467266,2021
589,KOUG_K5_T27_13,2,0,1,0,0,-0.37938555,-0.188020566,-0.165889998,-0.356370497,-0.172633637,0.718349909,-0.085741582,0.734141895,-0.558778484,2.239677928,-1.442625946,-0.271022181,-0.101142573,-0.25807982,-0.600077967,MG,KW,5/29/2021,9:57:00,0.371006416,0,0.568285842,0,NA,NA,-0.531371593,1.201551878,2021
590,KOUG_K5_T27_15,0,0,0,0,0,-0.274699747,-0.188020566,-0.165889998,0.314982946,-0.172633637,0.503483526,0.40021909,2.634274171,-0.57189776,2.096795997,-1.625336548,-0.282427369,-0.101142573,-0.136687662,-0.458633931,MG,KW,5/29/2021,8:20:00,0.026414094,0,-0.007488564,1,NA,NA,-0.531371593,0.386686219,2021
591,KOUG_K5_T27_17,0,0,0,0,0,-0.355987567,-0.188020566,-0.165889998,-0.075022956,-0.172633637,0.128346245,0.281509489,0.676558072,-0.57189776,2.994547923,-1.866719176,-0.545089663,-0.101142573,-0.25807982,-0.742781781,MG,KW,5/29/2021,9:05:00,-0.088450013,0,-0.007488564,0,NA,NA,-0.531371593,0.764716679,2021
592,KOUG_K5_T27_2,0,0,1,0,0,-0.321059166,0.198820266,0.018270126,0.260810334,-0.172633637,-0.409436668,-0.146442639,-0.170249568,-0.525892075,3.40927662,-1.967662724,-0.666738797,-0.101142573,-0.014595838,-0.679113807,MG,KW,5/29/2021,4:40:00,-0.547906442,0,0.856173045,1,NA,NA,-0.531371593,-1.4614627,2021
593,KOUG_K5_T27_3,0,0,1,0,0,-0.37938555,-0.188020566,-0.165889998,-0.300155146,-0.172633637,-0.454458819,0.006304762,0.362429164,-0.558727977,3.081637827,-1.766507508,-0.390733921,-0.101142573,-0.25807982,-0.279598064,MG,KW,5/29/2021,5:06:00,-0.66277055,0,0.856173045,2,NA,NA,-0.531371593,-1.2430451,2021
594,KOUG_K5_T27_5,0,0,0,0,0,0.379586518,-0.188020566,-0.165889998,0.036758587,-0.172633637,-0.546650846,0.524542677,1.51935741,-0.295598235,0.322076655,-0.641519352,0.325660674,-0.101142573,4.067916487,-1.280967364,MG,KW,5/29/2021,6:41:00,-0.547906442,0,1.431947451,2,NA,NA,-0.531371593,-0.444980795,2021
595,KOUG_K5_T27_6,0,1,0,0,1,-0.37938555,-0.188020566,-0.165889998,0.094219664,-0.172633637,0.344094076,-0.023868017,0.332381174,-0.57189776,2.443625608,-1.622083199,0.074323085,-0.101142573,-0.074762444,-1.234434823,MG,KW,5/29/2021,5:36:00,-0.892498764,0,-0.295375767,0,NA,NA,-0.531371593,-0.991024793,2021
596,KOUG_K5_T27_8,0,0,0,0,0,-0.101288914,-0.188020566,-0.074424975,-0.07770757,-0.172633637,-0.351881503,8.357297909,0.387559935,-0.57189776,0.920762725,-1.68763576,-0.5576129,-0.101142573,9.597619754,-1.120115466,MG,KW,5/29/2021,7:18:00,-0.66277055,0,1.144060248,1,NA,NA,-0.531371593,-0.134155749,2021
597,KOUG_K5_T27_9,0,0,0,0,1,-0.298428529,-0.188020566,-0.165889998,-0.189491212,-0.172633637,0.147087884,-0.207377386,3.020202813,-0.558865946,1.909658201,-1.535799008,0.359474324,-0.101142573,-0.25807982,-1.220252007,MG,KW,5/29/2021,6:06:00,-0.20331412,0,-1.159037376,0,NA,NA,-0.531371593,-0.739004486,2021
598,KOUG_K5_T4_12,0,0,0,0,0,-0.37938555,0.196971122,-0.165889998,-0.356370497,-0.172633637,-0.883176773,-0.207377386,-0.326530475,-0.57189776,0.054270911,0.77893647,-0.217468786,-0.101142573,-0.25807982,-1.23330994,MG,KW,7/8/2021,8:10:00,0.141278202,2,-1.159037376,0,NA,NA,1.298995822,0.369884865,2021
599,KOUG_K5_T4_14,0,0,0,0,0,-0.37938555,-0.188020566,-0.165889998,-0.300370737,-0.172633637,2.594424023,-0.207377386,1.202085587,-0.26359477,-0.16021902,-0.710058399,1.312182249,-0.101142573,-0.136571275,-1.312954778,MG,KW,7/8/2021,8:36:00,0.256142309,2,-0.58326297,0,NA,NA,1.298995822,0.588302464,2021
600,KOUG_K5_T4_15,0,0,0,0,0,-0.37938555,-0.188020566,-0.165889998,-0.356370497,-0.172633637,0.313412305,-0.207377386,-0.326530475,0.820194072,-0.742931033,0.113903914,0.594053238,-0.101142573,-0.25807982,-1.28240869,MG,KW,7/8/2021,7:46:00,-0.088450013,2,-0.58326297,0,NA,NA,1.298995822,0.168268619,2021
601,KOUG_K5_T4_16,0,0,0,0,0,-0.37938555,-0.188020566,0.202076775,0.596539044,-0.172633637,0.842025067,0.066565823,0.891290739,-0.57189776,2.143066485,-1.585065253,-0.039494571,-0.101142573,-0.075642086,-1.318488583,MG,KW,7/8/2021,9:02:00,0.485870524,2,-0.871150173,0,NA,NA,1.298995822,0.806720064,2021
602,KOUG_K5_T4_17,0,0,0,0,0,1.87933861,-0.188020566,-0.165889998,3.84361149,-0.172633637,0.154002412,-0.085741582,3.385822818,-0.106163457,-0.17377776,-1.171039929,0.256712629,-0.101142573,1.200022725,-1.257910549,MG,KW,7/8/2021,7:12:00,0.026414094,2,-0.58326297,0,NA,NA,1.298995822,-0.117354395,2021
603,KOUG_K5_T4_19,0,0,0,0,0,-0.37938555,-0.188020566,-0.165889998,-0.356370497,-0.172633637,-0.150347673,-0.207377386,-0.326530475,-0.57189776,-0.186750949,-0.479793979,3.735229527,-0.101142573,-0.25807982,-1.347028325,MG,KW,7/8/2021,5:40:00,-0.318178228,2,-0.007488564,0,NA,NA,1.298995822,-0.89021667,2021
604,KOUG_K5_T4_20,0,0,0,0,0,-0.262395636,-0.188020566,0.388187137,1.106636716,-0.172633637,0.9866082,0.464842068,4.438140123,-0.57189776,0.233406785,-1.302977137,2.006867847,-0.101142573,-0.07493905,-1.409660216,MG,KW,7/8/2021,6:41:00,-0.088450013,2,-0.58326297,2,40,NNW,1.298995822,-0.377775379,2021
605,KOUG_K5_T4_21,0,0,0,0,0,-0.33290305,-0.188020566,-0.165889998,0.090770169,-0.172633637,0.821848891,-0.207377386,0.918931142,-0.480238588,0.600908517,-0.669932608,0.979107516,-0.101142573,-0.25807982,-0.201549393,MG,KW,7/8/2021,5:10:00,-0.20331412,2,-0.58326297,0,NA,NA,1.298995822,-1.142236977,2021
606,KOUG_K5_T4_22,0,0,0,0,0,-0.37938555,-0.188020566,-0.165889998,-0.356370497,-0.172633637,-0.715236771,-0.207377386,1.359683514,-0.57189776,-0.607475263,-0.651486604,5.099852816,-0.101142573,-0.25807982,-0.431693294,MG,KW,7/8/2021,6:07:00,-0.088450013,2,-0.58326297,0,NA,NA,1.298995822,-0.663398394,2021
607,KOUG_K5_T4_23,0,0,0,0,0,-0.37938555,-0.188020566,-0.165889998,-0.133013902,-0.172633637,-0.578998984,1.884822412,0.046750803,-0.57189776,3.100744323,-1.882812164,-0.710801189,-0.101142573,0.529460509,-0.436319523,MG,KW,7/8/2021,4:38:00,0.256142309,2,-1.159037376,0,NA,NA,1.298995822,-1.411058638,2021
608,T2_T1_10,0,0,0,0,0,-0.37938555,-0.188020566,-0.165889998,-0.356370497,-0.172633637,-0.852642227,-0.207377386,-0.326530475,0.43925597,-0.738668866,1.015362631,-0.710801189,-0.101142573,-0.25807982,-0.855026769,MG,MH,6/9/2022,10:50:00,0.715598738,0,3.447157872,3,NA,NA,-0.028020554,1.87360603,2022
609,T2_T1_13,0,0,0,0,0,-0.042064631,-0.188020566,-0.165889998,-0.020693775,-0.172633637,-0.70032047,-0.207377386,-0.201865016,-0.381850468,-0.503988487,1.091492303,-0.699817245,-0.037135187,-0.25807982,-0.76437053,MG,MH,6/9/2022,10:15:00,0.830462846,0,2.583496263,3,NA,NA,-0.028020554,1.579582339,2022
610,T2_T1_15,0,0,0,0,0,0.448849099,-0.188020566,0.386590373,-0.2441558,1.830282261,-0.10379789,-0.207377386,-0.295274293,-0.105268674,-0.462388323,0.459825249,-0.710801189,1.182694337,-0.25807982,-1.237459938,MG,MH,6/9/2022,12:10:00,1.51964749,0,2.871383466,3,NA,NA,-0.028020554,2.545660183,2022
611,T2_T1_17,0,0,0,0,0,-0.37938555,-0.188020566,-0.165889998,-0.356370497,-0.172633637,-0.149643707,-0.207377386,-0.326530475,-0.26957469,-0.797479791,1.283309369,-0.710801189,-0.101142573,-0.25807982,-0.90360886,MG,MH,6/9/2022,9:40:00,0.256142309,0,2.871383466,3,NA,NA,-0.028020554,1.285558647,2022
612,T2_T1_19,0,0,0,0,0,-0.344656609,-0.188020566,-0.165889998,-0.356370497,-0.172633637,-0.094576281,-0.116672326,-0.326530475,-0.428411149,-0.788492333,1.328512766,-0.710801189,-0.101142573,-0.25807982,-0.775499811,MG,MH,6/9/2022,8:25:00,0.485870524,1,1.719834654,2,NA,NA,-0.028020554,0.65550788,2022
613,T2_T1_22,0,0,0,0,0,-0.37938555,-0.188020566,-0.165889998,-0.356370497,-0.172633637,-0.376927548,-0.207377386,-0.326530475,-0.215627812,-0.788388332,1.299982065,-0.710801189,-0.101142573,-0.25807982,-0.439894154,MG,MH,6/9/2022,9:00:00,0.141278202,1,0.568285842,1,NA,NA,-0.028020554,0.949531571,2022
614,T2_T1_6,0,0,0,0,0,0.31985935,-0.188020566,0.846018628,1.66155559,-0.172633637,-0.440425859,-0.085624849,-0.29530429,-0.131980228,-0.218418371,0.367938357,-0.710801189,0.283638873,-0.136454664,0.144723129,MG,MH,6/9/2022,11:25:00,1.289919275,0,2.583496263,3,NA,NA,-0.028020554,2.167629722,2022
615,T2_T17_1,0,0,0,0,0,-0.37938555,-0.188020566,-0.165889998,-0.356370497,-0.172633637,-0.150347673,-0.207377386,-0.326530475,-0.499672494,-0.756764535,1.3730556,-0.699796163,-0.101142573,-0.25807982,1.307361375,MG,SA,6/28/2022,8:53:00,0.371006416,2,2.29560906,3,NA,NA,0.841403969,0.924329541,2022
616,T2_T17_12,0,0,0,0,0,-0.37938555,-0.188020566,-0.165889998,-0.020693775,-0.172633637,0.092056844,-0.207377386,1.075955937,-0.539130985,-0.558171497,0.713064106,0.178898283,-0.101142573,-0.25807982,1.184183581,MG,SA,6/28/2022,11:00:00,0.371006416,2,2.007721857,3,NA,NA,0.841403969,1.991215507,2022
