"","id","barren","decforest","egforest","fen","littoral","lowshrub","mixforest","openshrub","sparseveg","tallshrub","tundra","tussock","water","woodland","elev","observer","second_observer","date","start_time","tempf","sky","wind","hear","noise_distance_m","noise_direction","julian","min_after_sun","year"
"466","KOUG_K2_T2_10",0,0,0,0,0,0.1375,0,0.00192307692307692,0.0221153846153846,0.0115384615384615,0.563461538461538,0.263461538461538,0,0,164.56119393069,"KW","MG","2021-05-19","09:42:00","33.2","2",2,0,NA,NA,139,255,2021
"467","KOUG_K2_T2_11",0,0,0,0,0,0.133911368015414,0,0,0.0211946050096339,0,0.61271676300578,0.23121387283237,0,0.000963391136801541,210.603651111043,"KW","MG","2021-05-19","08:37:00","33.5","2",1.5,0,NA,NA,139,190,2021
"468","KOUG_K2_T2_13",0.00867052023121387,0,0.00770712909441233,0.0269749518304432,0.00963391136801541,0.0115606936416185,0.00867052023121387,0.00192678227360308,0.00674373795761079,0.269749518304432,0.547206165703276,0.0452793834296724,0.0317919075144509,0.0240847784200385,104.171363152406,"KW","MG","2021-05-19","10:09:00","44","2",2.5,0,NA,NA,139,282,2021
"469","KOUG_K2_T2_14",0,0,0,0.00385356454720617,0,0.155105973025048,0,0,0.0722543352601156,0.00963391136801541,0.627167630057804,0.131984585741811,0,0,138.632746841371,"KW","MG","2021-05-19","09:12:00","33","2",2,0,NA,NA,139,225,2021
"470","KOUG_K2_T2_2",0.00192492781520693,0,0,0.0211742059672762,0,0.0596727622714148,0,0.000962463907603465,0.0240615976900866,0.267564966313763,0.469682386910491,0.153031761308951,0,0.00192492781520693,160.84658765036,"KW","MG","2021-05-19","05:07:00","31.6","2",1,0,NA,NA,139,-20,2021
"471","KOUG_K2_T2_3",0,0,0,0,0,0.0260366441658631,0,0,0.0453230472516876,0,0.778206364513018,0.150433944069431,0,0,236.742051242916,"KW","MG","2021-05-19","06:08:00","31.9","2",2,0,NA,NA,139,41,2021
"472","KOUG_K2_T2_4",0.00865384615384615,0,0,0.000961538461538462,0,0.0384615384615385,0,0,0.0336538461538462,0.025,0.680769230769231,0.2125,0,0,368.551986966882,"KW","MG","2021-05-19","07:25:00","33.1","2",2,0,NA,NA,139,118,2021
"473","KOUG_K2_T2_6",0,0,0,0,0,0.00961538461538462,0,0.00192307692307692,0.00480769230769231,0.0125,0.553846153846154,0.417307692307692,0,0,392.060598988769,"KW","MG","2021-05-19","05:38:00","30.8","2",2,0,NA,NA,139,11,2021
"474","KOUG_K2_T2_7",0,0,0,0,0,0.0394990366088632,0,0,0.0154142581888247,0.00192678227360308,0.802504816955684,0.140655105973025,0,0,292.623208384792,"KW","MG","2021-05-19","06:48:00","31.2","2",3.5,0,NA,NA,139,81,2021
"475","KOUG_K2_T2_8",0.0355427473583093,0,0.021133525456292,0.0124879923150817,0.0268972142170989,0.0509125840537944,0,0.000960614793467819,0.0614793467819404,0.0163304514889529,0.5552353506244,0.174831892411143,0.0403458213256484,0.00384245917387128,163.140655849456,"KW","MG","2021-05-19","08:07:00","32.2","2",2,0,NA,NA,139,160,2021
"476","KOUG_K2_T2_9",0.0326609029779059,0,0.0201729106628242,0.131604226705091,0.0643611911623439,0.0470701248799232,0.0230547550432277,0.00576368876080692,0.00384245917387128,0.349663784822286,0.142170989433237,0.0874159462055716,0.0297790585975024,0.0624399615754083,93.0922807046625,"KW","MG","2021-05-19","10:41:00","40","2",2,0,NA,NA,139,314,2021
"477","KOUG_K2_T22_1",0,0,0,0.00577478344562079,0,0.0365736284889317,0,0,0.00288739172281039,0.149181905678537,0.642925890279115,0.159769008662175,0,0.00288739172281039,102.679102328629,"MG","KW","2021-05-23","08:42:00","38","2",3,0,NA,NA,143,207,2021
"478","KOUG_K2_T22_13",0,0,0,0.0038572806171649,0,0.0231436837029894,0,0,0,0.233365477338476,0.261330761812922,0.470588235294118,0,0.0077145612343298,145.537687113293,"MG","KW","2021-05-23","06:03:00","36","2",2,1,100,"SSE",143,48,2021
"479","KOUG_K2_T22_2",0,0,0,0.00479846449136276,0,0.123800383877159,0,0,0.0595009596928983,0.00191938579654511,0.668905950095969,0.141074856046065,0,0,257.165743422749,"MG","KW","2021-05-23","08:07:00","37","2",2,0,NA,NA,143,172,2021
"480","KOUG_K2_T22_20",0.00666666666666667,0.00285714285714286,0.0019047619047619,0.0590476190476191,0.0419047619047619,0.0171428571428571,0.0247619047619048,0.0019047619047619,0.0219047619047619,0.638095238095238,0.0990476190476191,0.00761904761904762,0.0342857142857143,0.0428571428571429,73.0783609960818,"MG","KW","2021-05-23","05:00:00","37","2",3,0,NA,NA,143,-15,2021
"481","KOUG_K2_T22_3",0,0,0,0,0,0.0394990366088632,0,0,0,0.10597302504817,0.719653179190751,0.134874759152216,0,0,40.3494886474208,"MG","KW","2021-05-23","09:12:00","37","2",2,0,NA,NA,143,237,2021
"482","KOUG_K2_T22_4",0,0,0.00865384615384615,0.00673076923076923,0,0.125,0,0.00192307692307692,0.0384615384615385,0.0307692307692308,0.609615384615385,0.176923076923077,0,0.00192307692307692,170.724778148502,"MG","KW","2021-05-23","07:38:00","36","2",1,0,NA,NA,143,143,2021
"483","KOUG_K2_T22_6",0,0,0,0,0,0.0920421860019175,0,0.00287631831255992,0.00383509108341323,0.120805369127517,0.661553211888782,0.11888782358581,0,0,153.17846935165,"MG","KW","2021-05-23","07:06:00","34","2",3,0,NA,NA,143,111,2021
"484","KOUG_K2_T22_9",0,0,0,0,0,0.0628571428571429,0,0,0.0019047619047619,0.0552380952380952,0.509523809523809,0.37047619047619,0,0,160.475096537004,"MG","KW","2021-05-23","06:35:00","39","2",5,0,NA,NA,143,80,2021
"485","KOUG_K2_T26_12",0,0.00576923076923077,0,0,0,0.00384615384615385,0,0,0.00288461538461538,0.404807692307692,0.579807692307692,0.00288461538461538,0,0,137.669908668454,"KW","MG","2021-06-17","05:44:00","42","0",0,0,NA,NA,168,84,2021
"486","KOUG_K2_T26_13",0,0.00571973307912297,0,0,0,0.00571973307912297,0,0,0.0162059103908484,0.17254528122021,0.796949475691134,0.00285986653956149,0,0,107.662333328878,"KW","MG","2021-06-17","04:37:00","45","0",0,0,NA,NA,168,17,2021
"487","KOUG_K2_T26_15",0,0,0,0,0,0.00866217516843118,0,0,0,0.132820019249278,0.854667949951877,0.00384985563041386,0,0,109.451139731716,"KW","MG","2021-06-17","06:25:00","47","0",1,0,NA,NA,168,125,2021
"488","KOUG_K2_T26_16",0.00287631831255992,0,0,0,0,0.0239693192713327,0,0,0.334611697027804,0,0.638542665388303,0,0,0,45.2908537338387,"KW","MG","2021-06-17","08:39:00","54","0",5,0,NA,NA,168,259,2021
"489","KOUG_K2_T26_17",0,0,0,0,0,0.00769230769230769,0,0,0,0.0846153846153846,0.907692307692308,0,0,0,21.8547008381757,"KW","MG","2021-06-17","04:02:00","46","0",7,1,NA,NA,168,-18,2021
"490","KOUG_K2_T26_18",0,0,0,0,0,0.0249520153550864,0,0,0.480806142034549,0,0.494241842610365,0,0,0,72.1363282320659,"KW","MG","2021-06-17","07:03:00","48","0",7,1,NA,NA,168,163,2021
"491","KOUG_K2_T26_19",0,0,0,0,0,0.00480769230769231,0,0,0.0576923076923077,0,0.9375,0,0,0,69.2227851163275,"KW","MG","2021-06-17","08:11:00","50","0",7,1,NA,NA,168,231,2021
"492","KOUG_K2_T26_20",0,0,0,0,0,0.04725168756027,0,0,0.341369334619094,0,0.602700096432015,0.00867888138862102,0,0,154.404071575362,"KW","MG","2021-06-17","09:15:00","51","0",8.5,1,NA,NA,168,295,2021
"493","KOUG_K2_T26_21",0.00287081339712919,0,0,0,0,0.045933014354067,0,0.00191387559808612,0.572248803827751,0,0.361722488038278,0.015311004784689,0,0,40.5848279824897,"KW","MG","2021-06-17","07:37:00","50","0",6,1,NA,NA,168,197,2021
"494","KOUG_K2_T26_9",0,0.0076555023923445,0,0,0,0,0,0,0,0.17799043062201,0.811483253588517,0.00287081339712919,0,0,43.4855221138984,"KW","MG","2021-06-17","05:10:00","44","0",1,0,NA,NA,168,50,2021
"495","KOUG_K2_T29_10",0,0,0,0.00192122958693564,0,0.00672430355427474,0.00192122958693564,0.000960614793467819,0,0.658981748318924,0.329490874159462,0,0,0,72.1330556098669,"KW","MG","2021-07-02","05:35:00","57","2",6,1,NA,NA,183,61,2021
"496","KOUG_K2_T29_11",0,0,0,0,0,0.0115273775216138,0,0,0,0.18059558117195,0.807877041306436,0,0,0,111.745843578296,"KW","MG","2021-07-02","04:20:00","56","2",1,0,NA,NA,183,-14,2021
"497","KOUG_K2_T29_13",0,0,0,0,0,0.0202117420596728,0,0,0.345524542829644,0.0173243503368624,0.615014436958614,0.00192492781520693,0,0,240.461168760588,"KW","MG","2021-07-02","06:15:00","56","2",3,0,NA,NA,183,101,2021
"498","KOUG_K2_T29_14",0,0,0,0.000958772770853308,0,0.00287631831255992,0,0.00383509108341323,0,0.465004793863854,0.527325023969319,0,0,0,290.378837012998,"KW","MG","2021-07-02","03:49:00","55","2",7,1,NA,NA,183,-45,2021
"499","KOUG_K2_T29_16",0,0,0,0,0,0.0144092219020173,0,0,0,0.581171950048031,0.404418828049952,0,0,0,191.597758075001,"KW","MG","2021-07-02","06:49:00","55","2",3,0,NA,NA,183,135,2021
"500","KOUG_K2_T29_20",0,0,0,0,0,0.00959692898272553,0,0,0,0.267754318618042,0.715930902111324,0.00671785028790787,0,0,197.370644890706,"KW","MG","2021-07-02","07:26:00","56","2",3,0,NA,NA,183,172,2021
"501","KOUG_K2_T29_6",0,0,0.000956022944550669,0.0105162523900574,0.0105162523900574,0.000956022944550669,0.00191204588910134,0.000956022944550669,0,0.412045889101338,0.553537284894837,0.00382409177820268,0.00286806883365201,0.00191204588910134,322.047911518752,"KW","MG","2021-07-02","04:54:00","56","2",4,0,NA,NA,183,20,2021
"502","KOUG_K2_T7_10",0.00381679389312977,0,0,0.017175572519084,0,0.0400763358778626,0.00190839694656489,0.000954198473282443,0.0896946564885496,0.730916030534351,0.0830152671755725,0.0324427480916031,0,0,346.552644897655,"MG","KW","2021-06-04","06:57:00","36","1",0,0,NA,NA,155,136,2021
"503","KOUG_K2_T7_11",0,0,0,0,0,0.164593301435407,0,0,0,0.42488038277512,0.320574162679426,0.0899521531100479,0,0,72.0207235513634,"MG","KW","2021-06-04","07:58:00","35","2",8,2,NA,NA,155,197,2021
"504","KOUG_K2_T7_12",0,0,0,0,0,0.0353728489483748,0,0,0.00764818355640535,0.0956022944550669,0.778202676864245,0.0831739961759082,0,0,56.2437521825445,"MG","KW","2021-06-04","04:42:00","36","1",2,0,NA,NA,155,1,2021
"505","KOUG_K2_T7_14",0,0,0,0,0,0.0190839694656489,0,0.00763358778625954,0,0.515267175572519,0.444656488549618,0.0133587786259542,0,0,94.833578575189,"MG","KW","2021-06-04","07:25:00","43","2",0,2,NA,NA,155,164,2021
"506","KOUG_K2_T7_15",0,0,0,0,0,0.00863723608445298,0,0,0,0.239923224568138,0.744721689059501,0.00671785028790787,0,0,134.632082137405,"MG","KW","2021-06-04","08:35:00","41","2",9,1,NA,NA,155,234,2021
"507","KOUG_K2_T7_16",0,0,0,0,0,0.0365736284889317,0,0,0.0365736284889317,0.00192492781520693,0.756496631376323,0.168431183830606,0,0,174.695356111561,"MG","KW","2021-06-04","09:35:00","40","2",7,1,NA,NA,155,294,2021
"508","KOUG_K2_T7_18",0,0,0,0,0,0.0624399615754083,0,0,0,0.058597502401537,0.699327569644573,0.179634966378482,0,0,59.1589963527201,"MG","KW","2021-06-04","09:05:00","38","2",8,1,NA,NA,155,264,2021
"509","KOUG_K2_T7_2",0,0.0038572806171649,0,0,0,0.0588235294117647,0,0.00289296046287367,0,0.525554484088717,0.390549662487946,0.0183220829315333,0,0,136.925066257604,"MG","KW","2021-06-04","05:49:00","35","1",0,0,NA,NA,155,68,2021
"510","KOUG_K2_T7_5",0,0,0,0,0,0.04510556621881,0,0,0.0182341650671785,0.310940499040307,0.571017274472169,0.0547024952015355,0,0,97.7969488197728,"MG","KW","2021-06-04","06:24:00","35","1",1,0,NA,NA,155,103,2021
"511","KOUG_K2_T7_6",0.00191021967526266,0,0,0,0,0.0429799426934097,0,0,0,0.211079274116523,0.720152817574021,0.0238777459407832,0,0,213.16560659325,"MG","KW","2021-06-04","05:20:00","32","1",4,0,NA,NA,155,39,2021
"512","KOUG_K2_T7_7",0.0115384615384615,0,0,0,0,0.0413461538461538,0,0,0.0153846153846154,0.0721153846153846,0.760576923076923,0.0990384615384615,0,0,128.653166008935,"MG","KW","2021-06-04","04:02:00","34","1",0,0,NA,NA,155,-39,2021
"513","KOUG_K3_T17_1",0.010597302504817,0,0,0.010597302504817,0,0.180154142581888,0.0115606936416185,0.00385356454720617,0.0703275529865125,0.260115606936416,0.423892100192678,0.0279383429672447,0,0.000963391136801541,250.885800128201,"MG","KW","2021-05-14","05:20:00","35","0",0,1,40,"247",134,-24,2021
"514","KOUG_K3_T17_11",0.0692974013474495,0,0,0,0,0.0702598652550529,0,0,0.345524542829644,0.0317613089509143,0.451395572666025,0.0317613089509143,0,0,258.643664268242,"MG","KW","2021-05-14","08:06:00","47","0",6,1,NA,NA,134,142,2021
"515","KOUG_K3_T17_12",0,0.000962463907603465,0,0,0,0.014436958614052,0,0,0.0875842155919153,0.0529355149181906,0.842155919153032,0.00192492781520693,0,0,163.121586635915,"MG","KW","2021-05-14","11:29:00","70","0",1,0,NA,NA,134,345,2021
"516","KOUG_K3_T17_13",0.031700288184438,0.00288184438040346,0,0,0,0.0999039385206532,0.0048030739673391,0.00192122958693564,0.150816522574448,0.132564841498559,0.536023054755043,0.0393852065321806,0,0,127.563908592666,"MG","KW","2021-05-14","10:34:00","64","0",4,0,NA,NA,134,290,2021
"517","KOUG_K3_T17_17",0.110683349374398,0,0,0,0,0.107795957651588,0,0,0.179980750721848,0.00192492781520693,0.566891241578441,0.0327237728585178,0,0,143.847562553325,"MG","KW","2021-05-14","09:53:00","58","0",0,0,NA,NA,134,249,2021
"518","KOUG_K3_T17_18",0.168431183830606,0,0,0,0,0.0375360923965351,0.00769971126082772,0,0.270452358036574,0.0692974013474495,0.426371511068335,0.00577478344562079,0,0.014436958614052,151.374542323647,"MG","KW","2021-05-14","09:05:00","53","0",2,0,NA,NA,134,201,2021
"519","KOUG_K3_T17_2",0.00862895493767977,0,0.00383509108341323,0.00287631831255992,0.000958772770853308,0.231064237775647,0,0.00287631831255992,0.0191754554170662,0.280920421860019,0.35666347075743,0.0814956855225312,0.00958772770853308,0.00191754554170662,186.344380359167,"MG","KW","2021-05-14","05:48:00","32","0",0,0,NA,NA,134,4,2021
"520","KOUG_K3_T17_4",0.000956937799043062,0.00287081339712919,0,0.00191387559808612,0,0.0133971291866029,0,0.000956937799043062,0,0.569377990430622,0.400956937799043,0.00956937799043062,0,0,202.490894254156,"MG","KW","2021-05-14","13:03:00","77","0",0,0,NA,NA,134,439,2021
"521","KOUG_K3_T17_5",0,0,0,0,0,0.0268714011516315,0,0,0.0518234165067179,0.217850287907869,0.696737044145873,0.00671785028790787,0,0,297.390988531386,"MG","KW","2021-05-14","06:30:00","40","0",3,0,NA,NA,134,46,2021
"522","KOUG_K3_T17_6",0.00383509108341323,0.00767018216682646,0,0,0,0.000958772770853308,0.00287631831255992,0,0,0.374880153403643,0.604985618408437,0.00479386385426654,0,0,235.890035888787,"MG","KW","2021-05-14","12:34:00","72","0",0,0,NA,NA,134,410,2021
"523","KOUG_K3_T17_8",0,0,0,0.000962463907603465,0,0.0336862367661213,0.00288739172281039,0,0.00481231953801732,0.164581328200193,0.717998075072185,0.0750721847930703,0,0,297.626331883955,"MG","KW","2021-05-14","07:17:00","43","0",5,0,NA,NA,134,93,2021
"524","KOUG_K3_T17_9",0,0.0288739172281039,0,0,0,0.00673724735322425,0,0,0,0.307025986525505,0.657362848893167,0,0,0,176.180940860063,"MG","KW","2021-05-14","12:07:00","66","0",1,0,NA,NA,134,383,2021
"525","KOUG_K3_T28_10",0,0,0.00192307692307692,0,0,0.00673076923076923,0.0105769230769231,0.000961538461538462,0,0.750961538461538,0.195192307692308,0.0336538461538462,0,0,151.427737662034,"KW","MG","2021-07-07","04:17:00","49","2",0,0,NA,NA,188,-29,2021
"526","KOUG_K3_T28_2",0.0724499523355577,0,0,0.00190657769304099,0,0.0276453765490944,0,0.0285986653956149,0.553860819828408,0.0247855100095329,0.229742612011439,0.0610104861773117,0,0,139.658953125954,"KW","MG","2021-07-07","06:20:00","46","2",6,0,NA,NA,188,94,2021
"527","KOUG_K3_T28_4",0.00192307692307692,0,0,0.00384615384615385,0,0,0.0288461538461538,0.0134615384615385,0,0.676923076923077,0.175961538461538,0.0961538461538462,0,0.00288461538461538,139.630965989886,"KW","MG","2021-07-07","05:41:00","48","2",0,0,NA,NA,188,55,2021
"528","KOUG_K3_T28_7",0.00190294957183635,0,0,0,0,0,0.000951474785918173,0,0,0.675547098001903,0.308277830637488,0.0133206470028544,0,0,159.252676094125,"KW","MG","2021-07-07","04:59:00","49","2",0,0,NA,NA,188,13,2021
"529","KOUG_K4_T11_10",0,0,0,0,0,0.0620229007633588,0,0,0.000954198473282443,0.174618320610687,0.705152671755725,0.0572519083969466,0,0,167.463629411094,"MG","KW","2021-06-22","04:39:00","47","0,3",0,0,NA,NA,173,20,2021
"530","KOUG_K4_T11_11",0.0346820809248555,0,0.010597302504817,0.134874759152216,0.0240847784200385,0.0423892100192678,0.0163776493256262,0,0,0.622350674373796,0.0780346820809249,0.000963391136801541,0.01252408477842,0.023121387283237,182.679195634476,"MG","KW","2021-06-22","03:47:00","49","0",2,1,30,"284",173,-32,2021
"531","KOUG_K4_T11_12",0,0,0,0,0,0,0,0.00191938579654511,0.0662188099808061,0.394433781190019,0.531669865642994,0.00575815738963532,0,0,214.628308133865,"MG","KW","2021-06-22","06:07:00","53","0",2,2,25,"W",173,108,2021
"532","KOUG_K4_T11_13",0,0,0,0,0,0.0466222645099905,0.00856327307326356,0,0,0.462416745956232,0.377735490009515,0.104662226450999,0,0,203.428902661232,"MG","KW","2021-06-22","08:57:00","65","0",0,0,NA,NA,173,278,2021
"533","KOUG_K4_T11_15",0,0,0,0,0,0.0163147792706334,0,0,0.00959692898272553,0.0220729366602687,0.739923224568138,0.212092130518234,0,0,158.462631054753,"MG","KW","2021-06-22","06:37:00","55","0",4,0,NA,NA,173,138,2021
"534","KOUG_K4_T11_16",0,0,0,0,0,0.0153994225216554,0.00481231953801732,0,0,0.547641963426372,0.383060635226179,0.0490856592877767,0,0,155.49725094039,"MG","KW","2021-06-22","08:31:00","64","0",0,0,NA,NA,173,252,2021
"535","KOUG_K4_T11_17",0,0,0,0.0115495668912416,0,0.0548604427333975,0,0.00962463907603465,0.00192492781520693,0.452358036573628,0.336862367661213,0.132820019249278,0,0,158.983243875318,"MG","KW","2021-06-22","07:04:00","62","0",2,1,270,"N",173,165,2021
"536","KOUG_K4_T11_18",0,0,0,0.00192122958693564,0,0.0422670509125841,0,0.0115273775216138,0.0163304514889529,0.100864553314121,0.578290105667627,0.248799231508165,0,0,152.419480934031,"MG","KW","2021-06-22","08:03:00","66","0",4,0,NA,NA,173,224,2021
"537","KOUG_K4_T11_19",0.000959692898272553,0,0,0,0,0.0124760076775432,0,0.00191938579654511,0,0.333973128598848,0.561420345489443,0.0892514395393474,0,0,145.253883689799,"MG","KW","2021-06-22","07:32:00","64","0",0,0,NA,NA,173,193,2021
"538","KOUG_K4_T11_6",0,0,0,0,0,0.0892514395393474,0,0,0.0134357005758157,0.0940499040307102,0.671785028790787,0.13147792706334,0,0,148.251748204765,"MG","KW","2021-06-22","05:08:00","45","0",0,0,NA,NA,173,49,2021
"539","KOUG_K4_T11_9",0,0,0,0,0,0.0256898192197907,0,0,0.00475737392959087,0.10941960038059,0.780209324452902,0.0799238820171266,0,0,141.252218372566,"MG","KW","2021-06-22","05:37:00","52","0",1,0,NA,NA,173,78,2021
"540","KOUG_K4_T17_10",0.00287907869481766,0,0,0,0,0.00575815738963532,0.0786948176583493,0.00863723608445298,0.00383877159309021,0.683301343570058,0.0969289827255278,0.0700575815738964,0,0.0499040307101727,192.118044654487,"MG","KW","2021-05-10","09:32:00","45","1",1,0,NA,NA,130,215,2021
"541","KOUG_K4_T17_11",0,0,0,0.00192122958693564,0,0.0048030739673391,0.00288184438040346,0.00192122958693564,0,0.968299711815562,0.0201729106628242,0,0,0,223.161583037115,"MG","KW","2021-05-10","06:32:00","41","2",1,0,NA,NA,130,35,2021
"542","KOUG_K4_T17_13",0.0143953934740883,0,0,0.00863723608445298,0,0.0403071017274472,0.0105566218809981,0.0834932821497121,0,0.423224568138196,0.272552783109405,0.138195777351248,0,0.00863723608445298,384.044823133708,"MG","KW","2021-05-10","10:03:00","45","1",3,0,NA,NA,130,246,2021
"543","KOUG_K4_T17_14",0,0,0.0125361620057859,0.0212150433944069,0,0.0665380906460945,0.0231436837029894,0.00289296046287367,0,0.397299903567985,0.304725168756027,0.162970106075217,0,0.00867888138862102,384.044823133708,"MG","KW","2021-05-10","06:05:00","35","1",0,0,NA,NA,130,8,2021
"544","KOUG_K4_T17_17",0.00669856459330144,0,0.0296650717703349,0.0440191387559809,0.00382775119617225,0.0382775119617225,0.0555023923444976,0.00191387559808612,0.00382775119617225,0.716746411483254,0.0784688995215311,0.0105263157894737,0,0.0105263157894737,488.312351563035,"MG","KW","2021-05-10","10:29:00","45","1",1,0,NA,NA,130,272,2021
"545","KOUG_K4_T17_18",0.00479386385426654,0,0.00479386385426654,0.0220517737296261,0,0.134228187919463,0.0278044103547459,0,0.0383509108341323,0.477468839884947,0.181208053691275,0.105465004793864,0,0.00383509108341323,407.090641294559,"MG","KW","2021-05-10","05:33:00","35","1",1,0,NA,NA,130,-24,2021
"546","KOUG_K4_T17_4",0,0,0,0.00191754554170662,0,0.0345158197507191,0,0.00862895493767977,0.000958772770853308,0.152444870565676,0.671140939597315,0.13039309683605,0,0,298.060946354939,"MG","KW","2021-05-10","08:06:00","43","2",2,0,NA,NA,130,129,2021
"547","KOUG_K4_T17_5",0.0517737296260786,0,0.000958772770853308,0.00575263662511985,0,0.0862895493767977,0,0.00767018216682646,0.13326941514861,0.317353787152445,0.364333652924257,0.0316395014381592,0,0.000958772770853308,339.534804969061,"MG","KW","2021-05-10","08:49:00","44","1",7,1,NA,NA,130,172,2021
"548","KOUG_K4_T17_6",0.0028735632183908,0,0,0.0028735632183908,0,0.0526819923371648,0,0.0201149425287356,0.0383141762452107,0.0689655172413793,0.625478927203065,0.188697318007663,0,0,205.578222300893,"MG","KW","2021-05-10","07:37:00","43","2",2,0,NA,NA,130,100,2021
"549","KOUG_K4_T17_8",0,0,0,0.00288184438040346,0,0.11911623439001,0.0048030739673391,0.0048030739673391,0,0.736791546589817,0.0835734870317003,0.048030739673391,0,0,246.254880711531,"MG","KW","2021-05-10","07:04:00","39","2",2,0,NA,NA,130,67,2021
"550","KOUG_K4_T25_10",0.0567853705486044,0,0.0182868142444658,0.0375360923965351,0.00481231953801732,0.0317613089509143,0.0134744947064485,0.00962463907603465,0.00481231953801732,0.763233878729548,0.0442733397497594,0,0.00769971126082772,0.00769971126082772,212.301153929577,"KW","MG","2021-05-05","11:30:00","29","0",4,0,NA,NA,125,315,2021
"551","KOUG_K4_T25_12",0.0669216061185468,0,0,0,0,0.145315487571702,0,0,0.301147227533461,0.00191204588910134,0.405353728489484,0.0793499043977055,0,0,96.9353932833815,"KW","MG","2021-05-05","09:02:00","44","0",0,0,NA,NA,125,167,2021
"552","KOUG_K4_T25_14",0,0.000958772770853308,0,0.00191754554170662,0,0.0143815915627996,0.00191754554170662,0,0,0.87248322147651,0.103547459252157,0.00479386385426654,0,0,71.0186593432697,"KW","MG","2021-05-05","11:57:00","33","0",4,0,NA,NA,125,342,2021
"553","KOUG_K4_T25_18",0,0.00865384615384615,0,0,0,0.0173076923076923,0,0.0115384615384615,0.186538461538462,0.302884615384615,0.470192307692308,0.00288461538461538,0,0,144.267880337357,"KW","MG","2021-05-05","12:37:00","43","0",2,0,NA,NA,125,382,2021
"554","KOUG_K4_T25_19",0.00671785028790787,0.00767754318618042,0.00959692898272553,0.0499040307101727,0.00383877159309021,0.0220729366602687,0.0105566218809981,0,0,0.859884836852207,0.0153550863723608,0,0,0.0143953934740883,213.328639209958,"KW","MG","2021-05-05","05:52:00","21","0",3,0,NA,NA,125,-23,2021
"555","KOUG_K4_T25_2",0,0,0,0,0,0.0335249042145594,0,0,0,0.709770114942529,0.21264367816092,0.0440613026819923,0,0,235.628714207707,"KW","MG","2021-05-05","10:30:00","40","0",3,0,NA,NA,125,255,2021
"556","KOUG_K4_T25_20",0,0,0,0,0,0.0549662487945998,0,0.00289296046287367,0,0.498553519768563,0.369334619093539,0.0742526518804243,0,0,236.409049416158,"KW","MG","2021-05-05","07:10:00","23","0",1,0,NA,NA,125,55,2021
"557","KOUG_K4_T25_21",0,0,0,0,0,0.182341650671785,0,0.00191938579654511,0.17658349328215,0,0.4510556621881,0.18809980806142,0,0,151.368887926409,"KW","MG","2021-05-05","08:20:00","36.7","0",1,0,NA,NA,125,125,2021
"558","KOUG_K4_T25_23",0,0,0.000961538461538462,0.00192307692307692,0,0.00576923076923077,0,0.00480769230769231,0,0.556730769230769,0.383653846153846,0.0423076923076923,0,0.00384615384615385,176.886115669481,"KW","MG","2021-05-05","06:34:00","20.5","0",4,0,NA,NA,125,19,2021
"559","KOUG_K4_T25_24",0,0,0,0.00191938579654511,0,0.183301343570058,0,0.0124760076775432,0.00383877159309021,0.476967370441459,0.275431861804223,0.0460652591170825,0,0,157.996341801364,"KW","MG","2021-05-05","07:42:00","31","0",1,0,NA,NA,125,87,2021
"560","KOUG_K4_T25_6",0,0,0.00859598853868195,0.0907354345749761,0.000955109837631328,0.00191021967526266,0.00382043935052531,0,0.00191021967526266,0.866284622731614,0.00477554918815664,0,0,0.0210124164278892,162.120575910634,"KW","MG","2021-05-05","11:01:00","33","0",7.5,1,NA,NA,125,286,2021
"561","KOUG_K4_T25_7",0.0648236415633937,0,0,0,0,0.176358436606292,0,0,0.124880838894185,0.0343183984747378,0.530981887511916,0.0686367969494757,0,0,238.899374828324,"KW","MG","2021-05-05","10:01:00","44","0",0,0,NA,NA,125,226,2021
"562","KOUG_K4_T28_11",0,0.0247619047619048,0,0.00571428571428571,0,0.00476190476190476,0.0552380952380952,0,0,0.74,0.157142857142857,0.0019047619047619,0,0.0104761904761905,276.742068121745,"KW","MG","2021-05-09","07:58:00","42","2",0,1,127,"314",129,117,2021
"563","KOUG_K4_T28_13",0,0,0,0,0,0,0.000953288846520496,0,0.0104861773117255,0.0324118207816969,0.943755958055291,0.0114394661582459,0,0.000953288846520496,487.829326162339,"MG","KW","2021-05-12","11:07:00","55","1",0,0,NA,NA,132,316,2021
"564","KOUG_K4_T28_14",0,0.0241312741312741,0.000965250965250965,0.00772200772200772,0,0,0.0376447876447876,0.00482625482625483,0.0260617760617761,0.196911196911197,0.661196911196911,0.0202702702702703,0,0.0202702702702703,484.175603523824,"MG","KW","2021-05-12","06:20:00","39","0",0,0,NA,NA,132,29,2021
"565","KOUG_K4_T28_15",0.0344168260038241,0.00956022944550669,0,0,0,0.00286806883365201,0.00573613766730402,0,0.0152963671128107,0.539196940726577,0.388145315487572,0,0.00286806883365201,0.00191204588910134,453.265625859351,"MG","KW","2021-05-12","05:32:00","39","0",5,0,NA,NA,132,-19,2021
"566","KOUG_K4_T28_17",0.0144648023143684,0.000964320154291225,0.00192864030858245,0.00289296046287367,0,0,0.0433944069431051,0.0077145612343298,0.0578592092574735,0.296046287367406,0.499517839922854,0.017357762777242,0,0.0578592092574735,376.044097438647,"MG","KW","2021-05-12","10:13:00","55","0",0,0,NA,NA,132,262,2021
